id,code,name,institution_id/id
edu_career_240815001_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240815001
edu_career_240815043_331035,331035,Administración Bancaria,al_hr_pe.edu_inst_240815043
edu_career_240815043_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240815043
edu_career_240815043_332065,332065,Administración De Servicios De Hostelería,al_hr_pe.edu_inst_240815043
edu_career_240815043_332105,332105,Cocina,al_hr_pe.edu_inst_240815043
edu_career_240815043_333015,333015,Marketing,al_hr_pe.edu_inst_240815043
edu_career_240815043_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240815043
edu_career_240815043_342025,342025,Contabilidad,al_hr_pe.edu_inst_240815043
edu_career_240815043_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240815043
edu_career_240815043_521015,521015,Procesos Industriales Y De Sistemas,al_hr_pe.edu_inst_240815043
edu_career_240815142_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240815142
edu_career_240815142_332065,332065,Administración De Servicios De Hostelería,al_hr_pe.edu_inst_240815142
edu_career_240815142_332105,332105,Cocina,al_hr_pe.edu_inst_240815142
edu_career_240815142_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240815142
edu_career_240815142_342025,342025,Contabilidad,al_hr_pe.edu_inst_240815142
edu_career_240815142_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240815142
edu_career_240815142_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240815142
edu_career_240815142_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240815142
edu_career_240815142_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_240815142
edu_career_240815142_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240815142
edu_career_240815142_716015,716015,Farmacia,al_hr_pe.edu_inst_240815142
edu_career_240815142_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240815142
edu_career_240815159_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240815159
edu_career_240815159_332065,332065,Administración De Servicios De Hostelería,al_hr_pe.edu_inst_240815159
edu_career_240815159_342025,342025,Contabilidad,al_hr_pe.edu_inst_240815159
edu_career_240815175_332025,332025,Administración De Empresas Turísticas Y Hoteleras,al_hr_pe.edu_inst_240815175
edu_career_240815175_332115,332115,Ecoturismo Y Gestión Ambiental,al_hr_pe.edu_inst_240815175
edu_career_240815175_332125,332125,Gastronomía Y Arte Culinario,al_hr_pe.edu_inst_240815175
edu_career_240815175_333025,333025,Marketing Empresarial,al_hr_pe.edu_inst_240815175
edu_career_240815175_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240815175
edu_career_240815175_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240815175
edu_career_240815175_342025,342025,Contabilidad,al_hr_pe.edu_inst_240815175
edu_career_240815175_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240815175
edu_career_240815175_512055,512055,Técnica En Ingeniería De Telemática,al_hr_pe.edu_inst_240815175
edu_career_240815175_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240815175
edu_career_240815175_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240815175
edu_career_240815183_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240815183
edu_career_240815183_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240815183
edu_career_240815183_716015,716015,Farmacia,al_hr_pe.edu_inst_240815183
edu_career_240815191_342025,342025,Contabilidad,al_hr_pe.edu_inst_240815191
edu_career_240815191_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240815191
edu_career_240815191_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240815191
edu_career_240815191_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_240815191
edu_career_240815191_716015,716015,Farmacia,al_hr_pe.edu_inst_240815191
edu_career_240817577_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240817577
edu_career_240817577_342025,342025,Contabilidad,al_hr_pe.edu_inst_240817577
edu_career_240817577_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240817577
edu_career_240817577_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240817577
edu_career_240846709_342025,342025,Contabilidad,al_hr_pe.edu_inst_240846709
edu_career_240846709_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240846709
edu_career_240847277_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240847277
edu_career_240847277_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240847277
edu_career_240847277_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240847277
edu_career_240847277_716015,716015,Farmacia,al_hr_pe.edu_inst_240847277
edu_career_240886523_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240886523
edu_career_240886523_528015,528015,Diseño De Modas,al_hr_pe.edu_inst_240886523
edu_career_240886523_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240886523
edu_career_240886523_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240886523
edu_career_240886523_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_240886523
edu_career_240886580_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240886580
edu_career_240886580_342025,342025,Contabilidad,al_hr_pe.edu_inst_240886580
edu_career_240886580_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240886580
edu_career_240886580_521015,521015,Procesos Industriales Y De Sistemas,al_hr_pe.edu_inst_240886580
edu_career_240886986_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240886986
edu_career_240886986_342025,342025,Contabilidad,al_hr_pe.edu_inst_240886986
edu_career_240886986_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240886986
edu_career_240891440_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240891440
edu_career_240891440_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240891440
edu_career_240891440_342025,342025,Contabilidad,al_hr_pe.edu_inst_240891440
edu_career_240891440_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240891440
edu_career_240891531_332065,332065,Administración De Servicios De Hostelería,al_hr_pe.edu_inst_240891531
edu_career_240891531_342025,342025,Contabilidad,al_hr_pe.edu_inst_240891531
edu_career_240891531_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240891531
edu_career_240891598_333015,333015,Marketing,al_hr_pe.edu_inst_240891598
edu_career_240891598_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240891598
edu_career_240891598_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240891598
edu_career_240891598_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240891598
edu_career_240891622_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240891622
edu_career_240891622_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_240891622
edu_career_240891622_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240891622
edu_career_240891689_441165,441165,Redes Y Comunicación De Datos,al_hr_pe.edu_inst_240891689
edu_career_240891689_524035,524035,Electrotécnia Industrial,al_hr_pe.edu_inst_240891689
edu_career_240891689_525085,525085,Electrónica De Sistemas Computarizados,al_hr_pe.edu_inst_240891689
edu_career_240891689_526075,526075,Mantenimiento De Maquinaria De Planta,al_hr_pe.edu_inst_240891689
edu_career_240891689_526085,526085,Mantenimiento De Maquinaria Pesada,al_hr_pe.edu_inst_240891689
edu_career_240891895_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240891895
edu_career_240891895_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240891895
edu_career_240891895_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_240891895
edu_career_240892257_412015,412015,Zootecnia,al_hr_pe.edu_inst_240892257
edu_career_240892257_611025,611025,Administración Rural,al_hr_pe.edu_inst_240892257
edu_career_240892257_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_240892257
edu_career_240892281_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240892281
edu_career_240892281_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_240892281
edu_career_240892281_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240892281
edu_career_240892315_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_240892315
edu_career_240892315_526185,526185,Mecánica De Producción,al_hr_pe.edu_inst_240892315
edu_career_240898189_342025,342025,Contabilidad,al_hr_pe.edu_inst_240898189
edu_career_240898189_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_240898189
edu_career_240898189_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240898189
edu_career_240898213_222055,222055,Ciencias Publicitarias,al_hr_pe.edu_inst_240898213
edu_career_240898213_331035,331035,Administración Bancaria,al_hr_pe.edu_inst_240898213
edu_career_240898213_333015,333015,Marketing,al_hr_pe.edu_inst_240898213
edu_career_240898213_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240898213
edu_career_240898213_342025,342025,Contabilidad,al_hr_pe.edu_inst_240898213
edu_career_240898452_342025,342025,Contabilidad,al_hr_pe.edu_inst_240898452
edu_career_240898452_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240898452
edu_career_240898452_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_240898452
edu_career_240909697_332065,332065,Administración De Servicios De Hostelería,al_hr_pe.edu_inst_240909697
edu_career_240909697_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240909697
edu_career_240909697_531105,531105,Topografía Superficial Y Minera,al_hr_pe.edu_inst_240909697
edu_career_240911768_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240911768
edu_career_240911768_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240911768
edu_career_240914325_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240914325
edu_career_240914325_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240914325
edu_career_240914358_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240914358
edu_career_240914358_333015,333015,Marketing,al_hr_pe.edu_inst_240914358
edu_career_240914358_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240914358
edu_career_240914358_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240914358
edu_career_240914358_342025,342025,Contabilidad,al_hr_pe.edu_inst_240914358
edu_career_240914358_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240914358
edu_career_240914382_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240914382
edu_career_240914382_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240914382
edu_career_240914473_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240914473
edu_career_240914473_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_240914473
edu_career_240920512_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240920512
edu_career_240920512_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240920512
edu_career_240920579_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240920579
edu_career_240920579_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240920579
edu_career_240920579_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240920579
edu_career_240920579_716015,716015,Farmacia,al_hr_pe.edu_inst_240920579
edu_career_240920637_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240920637
edu_career_240920637_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240920637
edu_career_240920637_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240920637
edu_career_240920694_528015,528015,Diseño De Modas,al_hr_pe.edu_inst_240920694
edu_career_240920694_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240920694
edu_career_240920694_812015,812015,Cosmética Dermatológica,al_hr_pe.edu_inst_240920694
edu_career_240920751_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240920751
edu_career_240920751_333015,333015,Marketing,al_hr_pe.edu_inst_240920751
edu_career_240920751_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240920751
edu_career_240920751_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240920751
edu_career_240920785_812015,812015,Cosmética Dermatológica,al_hr_pe.edu_inst_240920785
edu_career_240921767_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240921767
edu_career_240921866_332065,332065,Administración De Servicios De Hostelería,al_hr_pe.edu_inst_240921866
edu_career_240921866_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240921866
edu_career_240925065_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240925065
edu_career_240925065_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240925065
edu_career_240925065_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240925065
edu_career_240928689_342025,342025,Contabilidad,al_hr_pe.edu_inst_240928689
edu_career_240928689_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240928689
edu_career_240928689_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240928689
edu_career_240928689_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240928689
edu_career_240928689_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240928689
edu_career_240928689_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240928689
edu_career_240928903_342025,342025,Contabilidad,al_hr_pe.edu_inst_240928903
edu_career_240928903_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240928903
edu_career_240931543_332125,332125,Gastronomía Y Arte Culinario,al_hr_pe.edu_inst_240931543
edu_career_240931543_342025,342025,Contabilidad,al_hr_pe.edu_inst_240931543
edu_career_240931543_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240931543
edu_career_240931543_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_240931543
edu_career_240931543_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240931543
edu_career_240931543_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240931543
edu_career_240931543_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_240931543
edu_career_240933994_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240933994
edu_career_240933994_342025,342025,Contabilidad,al_hr_pe.edu_inst_240933994
edu_career_240933994_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240933994
edu_career_240933994_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240933994
edu_career_240933994_716015,716015,Farmacia,al_hr_pe.edu_inst_240933994
edu_career_240933994_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240933994
edu_career_240934182_332085,332085,Administración Hotelera,al_hr_pe.edu_inst_240934182
edu_career_240934182_332095,332095,Administración Y Gerencia En Hotelería Internacional,al_hr_pe.edu_inst_240934182
edu_career_240934182_332105,332105,Cocina,al_hr_pe.edu_inst_240934182
edu_career_240934182_333015,333015,Marketing,al_hr_pe.edu_inst_240934182
edu_career_240934182_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240934182
edu_career_240934182_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240934182
edu_career_240934182_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_240934182
edu_career_240934182_531025,531025,Construcción Civil,al_hr_pe.edu_inst_240934182
edu_career_240934182_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240934182
edu_career_241000736_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_241000736
edu_career_241000736_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_241000736
edu_career_241000736_342025,342025,Contabilidad,al_hr_pe.edu_inst_241000736
edu_career_241000736_441095,441095,Computación E Informática,al_hr_pe.edu_inst_241000736
edu_career_241000736_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_241000736
edu_career_241000777_441095,441095,Computación E Informática,al_hr_pe.edu_inst_241000777
edu_career_241000777_524035,524035,Electrotécnia Industrial,al_hr_pe.edu_inst_241000777
edu_career_241000777_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_241000777
edu_career_241000777_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_241000777
edu_career_241000777_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_241000777
edu_career_241000777_716015,716015,Farmacia,al_hr_pe.edu_inst_241000777
edu_career_241000777_717015,717015,Obstetricia,al_hr_pe.edu_inst_241000777
edu_career_241000785_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_241000785
edu_career_241000785_342025,342025,Contabilidad,al_hr_pe.edu_inst_241000785
edu_career_241000785_591014,591014,Navegación Y Pesca,al_hr_pe.edu_inst_241000785
edu_career_241000819_214035,214035,Traducción E Interpretación,al_hr_pe.edu_inst_241000819
edu_career_241000819_322045,322045,Periodismo Audiovisual,al_hr_pe.edu_inst_241000819
